time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
2.600000000000002,0.17738394437074087,0.14101852148815303,17.308303551694006,6.274450878268748,6.271191770035731,0.0,0.21612534274200956,0.08684992442938635,4.931771027577136,-0.020540093248076922,-0.015853687329123976,0.0,493.2924325680751,493.989691543383,493.8446890907365,494.8663408140824
2.620000000000002,0.1817319274509791,0.1427368109138277,17.407110204291957,6.27404811288099,6.270875255255339,0.0,0.21867296528181174,0.08497901813808238,4.9488942322179295,-0.024549202177343396,-0.014796364115111184,0.0,444.05138623906913,444.31164633664224,444.7399796507448,443.7536629740147
2.640000000000002,0.18613315324883856,0.14441562326773913,17.506390579377953,6.273681486344898,6.270586433137609,0.0,0.22144961450413286,0.08290221725305799,4.979143276381742,-0.040319903332023385,-0.01856602313745852,0.0,456.29540635070015,455.3916944484979,459.0235974444486,455.2530140424953
2.660000000000002,0.19059053748264146,0.14605208997253885,17.606273758145655,6.27288949037068,6.270261549114711,0.0,0.22428880887615796,0.0807444532269133,5.009174600388574,-0.03495295030041179,-0.00892896551079247,0.0,455.1824953984408,457.4906780496443,456.15036720239704,457.4337030755763
2.680000000000002,0.19511018937835498,0.14763982347357332,17.707125032445944,6.272190714039144,6.2701000726922445,0.0,0.2276763806951932,0.07802889687653372,5.075952829640112,-0.035704847198471334,-0.0030803951300939275,0.0,488.48447227590987,489.79139951644663,489.25285849782944,489.0844674511172
2.700000000000002,0.19969622848029042,0.14917290736498626,17.809175339181355,6.271515019766277,6.270050242696453,0.0,0.23092752949834933,0.07527949226476005,5.129077843900784,-0.04446871290971132,-0.00793382830895776,0.0,479.1216022688745,478.01325450759674,478.3915319768611,476.3846596299893
2.720000000000002,0.20434975156844742,0.15064723794017082,17.912466262055712,6.2706288044856,6.269891705610938,0.0,0.23442477931735028,0.07215356525369801,5.200014443535109,-0.04698226717368946,-0.0084619962079707,0.0,493.8219680513583,493.70518351973493,493.8886369961989,493.331186261306
2.740000000000002,0.20906134434815787,0.15206829329352176,18.01625103383538,6.269693494344567,6.269726377783112,0.0,0.23673449865369314,0.0699519700813971,5.178462734431894,-0.04403771204916598,-0.005664820370847217,0.0,408.0483524418248,408.79703357117336,409.41497579272936,410.1987986325941
2.760000000000002,0.21382597338596335,0.15343710920907935,18.120091762650784,6.268857974433699,6.269632921883611,0.0,0.2397284051268558,0.06692962147436124,5.205610147108373,-0.05354921351993639,0.0006344665595117436,0.0,455.3795810585361,456.8890736878816,456.51925156096286,454.2353334326192
2.780000000000002,0.21865130527230328,0.15474295538861066,18.224521093743757,6.267787340942535,6.2696596831871485,0.0,0.2428047835071366,0.06365499647876847,5.23732296218888,-0.054386804392430196,0.0059395532406085316,0.0,458.7000464539288,459.96235458468317,461.08264168585714,460.8822777655027
